             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          38232108 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232107 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232106 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232105 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232104 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232103 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232102 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232101 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232100 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232099 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232098 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232097 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232096 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232095 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232094 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232093 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232091 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232090 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232089 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232088 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232086 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232085 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232084 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232082 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232069 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232037 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232031 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232029 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232026 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232025 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232024 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232021 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232020 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232019 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232018 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232017 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232016 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232015 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232014 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232013 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232012 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232011 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232010 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232008 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232007 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232006 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232001 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38232000 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231999 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231998 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231997 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231995 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231994 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231992 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231990 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231988 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231987 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231985 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231984 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231983 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231981 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231980 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231979 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231978 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231977 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231975 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231974 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231973 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231971 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231968 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231967 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231966 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231965 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231964 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231963 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231962 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231961 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231957 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231956 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231954 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231953 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231952 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231951 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231949 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231948 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231947 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231946 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231944 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231943 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231942 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231941 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231939 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231933 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231925 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231923 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231922 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231920 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231918 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231917 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231916 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231913 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231908 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231906 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231886 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231865 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231864 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231862 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231861 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231859 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231857 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231856 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231855 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231854 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231853 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231852 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231850 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231849 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231848 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231846 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231845 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231844 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231843 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231841 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231839 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231838 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231837 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231835 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231834 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231832 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231831 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231830 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231828 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231824 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231820 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231817 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231813 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231810 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231806 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231798 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231795 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231790 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231787 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231784 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231781 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231778 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231773 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231770 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231764 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231759 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231755 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231753 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231752 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231750 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231749 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231748 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231747 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231745 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231744 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231743 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231742 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231741 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231740 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231739 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231738 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231737 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231736 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231734 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231733 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231732 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231730 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231728 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231727 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231726 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231725 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231724 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231723 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231721 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231718 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231618 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231617 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231615 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231614 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231613 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231612 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231609 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231607 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231602 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231599 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231594 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231589 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231581 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231577 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231574 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231572 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231569 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231568 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231567 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231566 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231565 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231564 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231562 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231561 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231559 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231556 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231554 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231552 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231550 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231546 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231543 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231539 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231538 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231536 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231535 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231534 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231531 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231529 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231528 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231527 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231526 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231525 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231522 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231521 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231520 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231518 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231516 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231515 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231514 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231512 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231509 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231508 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231507 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231506 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231505 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231503 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231501 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231499 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231497 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231496 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231494 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231492 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231490 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231489 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231488 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231487 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231485 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231482 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231481 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231480 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231464 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231463 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231462 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231461 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231460 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231459 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231458 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231456 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231453 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231452 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231450 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231448 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231447 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231446 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231443 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231442 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231440 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231439 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231437 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231435 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231434 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231433 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231432 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231431 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231428 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231427 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231425 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231423 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231421 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231419 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231418 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231416 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231415 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231413 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231410 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231408 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231406 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231404 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231403 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231402 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231401 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231400 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231398 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231397 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231396 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231395 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231394 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231392 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231391 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231390 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231389 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231388 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231386 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231385 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231384 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231382 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231381 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231380 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231378 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231376 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231375 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231374 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231373 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231371 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231370 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231369 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231368 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231367 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231366 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231363 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231362 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231360 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231358 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231356 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231351 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231349 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231347 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231346 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231345 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231339 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231336 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231335 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231334 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231332 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231331 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231329 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231328 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231325 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231324 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231323 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231321 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231318 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231317 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231313 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231309 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231305 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231301 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231298 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231295 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231290 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231285 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231283 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231279 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231276 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231273 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231271 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231262 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231255 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231247 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231240 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231232 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231224 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231217 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231209 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231202 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231195 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231187 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231180 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231173 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231165 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231162 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231161 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231159 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231158 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231151 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231143 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231140 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231139 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231138 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231135 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231134 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231131 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231126 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231122 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231118 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231115 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231107 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231055 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231044 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231038 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231031 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231024 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231017 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231010 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38231002 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230995 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230987 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230981 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230974 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230966 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230955 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230947 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230944 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230939 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230936 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230934 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230932 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230928 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230925 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230923 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230922 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230919 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230915 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230908 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230899 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230893 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230887 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230881 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230874 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230866 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230863 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230856 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230847 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230837 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230829 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230821 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230812 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230802 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230793 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230784 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230780 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230776 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230773 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230766 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230760 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230757 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230752 regular_m job-24hr victornr PD       0:00      1 (Priority)
          38230747 regular_m job-24hr victornr PD       0:00      1 (Priority)
